model_type,version,fold,parameters,rmse,r2,training_time
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",3.61214891100558,0.893165893884676,1.62705445289612
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",3.6138355292122,0.893066102641008,2.4325909614563
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",3.04145331512862,0.924257272814197,0.830704927444458
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",3.03713192577607,0.924472355047717,1.66558599472046
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",3.01941463273758,0.925350974992166,2.49903202056885
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",3.04010991175561,0.924324168835667,0.830549240112305
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",3.04698205308895,0.923981653063379,1.67780733108521
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",3.03051171611633,0.924801260019908,2.50862073898315
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",3.23431504459787,0.914346863514972,0.815831899642944
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",3.20070006409775,0.916118036842858,1.63903141021729
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",3.18459454416639,0.916960079936902,2.44905281066895
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",3.55557804824439,0.896486007032739,0.806755065917969
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",3.50272711549284,0.899540447862432,1.61850547790527
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",3.5122727800014,0.898992155161467,2.41783094406128
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",3.55557804824439,0.896486007032739,0.810599565505981
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",3.50272711549284,0.899540447862432,1.60778331756592
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",3.5122727800014,0.898992155161467,2.41603350639343
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",3.53489530916948,0.897686782790852,0.81305718421936
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",3.49337303581831,0.900076288579802,1.58758759498596
Random Forest,Baseline,0,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",3.51214396014311,0.898999564368243,2.38431859016418
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",3.47343559470574,0.901213606619485,1.03542184829712
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",3.50862524266674,0.899201841936261,2.05171060562134
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",3.493440226512,0.900072444725748,3.08368515968323
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",3.45350986077722,0.902343753065628,0.954247951507568
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",3.46331562470274,0.901788402931996,1.92419481277466
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",3.4637646095726,0.901762936942648,2.88223552703857
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",3.62238659706661,0.892559449346126,0.89208722114563
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",3.62666423784838,0.892305548536447,1.79374122619629
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",3.62106793125248,0.892637658775012,2.71157956123352
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",3.01572200096144,0.925533449305654,0.941835403442383
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",3.03470592344972,0.924592966905513,1.87893342971802
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",3.01745528096862,0.925447825713534,2.92797255516052
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",3.04608611495687,0.924026351536382,0.929138660430908
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",3.05217032512451,0.923722551011695,1.87729048728943
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",3.03904736066101,0.924377058624254,2.77183294296265
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",3.23415395818725,0.914355395282922,0.876864910125732
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",3.20144502417239,0.916078985395125,1.74589681625366
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",3.18582872146883,0.916895703865072,2.62660956382751
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",3.55844771368805,0.896318849739312,0.856382131576538
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",3.50761281433799,0.899260004994465,1.68817329406738
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",3.51716873812069,0.8987103576554,2.51675462722778
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",3.55844771368805,0.896318849739312,0.837434530258179
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",3.50761281433799,0.899260004994465,1.68496251106262
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",3.51716873812069,0.8987103576554,2.52295708656311
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",3.52859545487914,0.898051140963532,0.832135677337647
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",3.4912987728065,0.900194916920729,1.66700553894043
Random Forest,Baseline,0,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",3.51237184565383,0.898986457113624,2.48058009147644
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",3.44131829710049,0.903032027260192,1.0241711139679
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",3.49654820176583,0.899894562465979,2.04382467269897
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",3.48822960316968,0.900370315309397,3.05425095558167
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",3.43956642438789,0.903130729147948,0.955986976623535
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",3.44638745336593,0.902746143889738,1.93961215019226
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",3.45178878801225,0.902441063705293,2.92551422119141
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",3.61508209210697,0.892992317977647,0.907215595245361
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",3.62454889736903,0.892431142735219,1.79637002944946
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",3.61858054833357,0.892785106730908,2.68933534622192
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",3.01096744594852,0.925768070541881,0.93312406539917
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",3.03414004669113,0.924621086341224,1.86811280250549
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",3.01857484173608,0.925392493544043,2.77703046798706
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",3.04718037678421,0.923971756890803,0.912559509277344
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",3.05410591484385,0.923625774852282,1.81930661201477
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",3.04111235641483,0.924274253969332,2.72093844413757
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",3.22981021492935,0.914585296736675,0.871145725250244
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",3.20023651178132,0.916142332066914,1.72418928146362
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",3.18362143909521,0.917010820601258,2.5801568031311
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",3.55855978807412,0.896312318698148,0.830909967422485
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",3.5076700489475,0.899256717367454,1.65484857559204
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",3.51720049779147,0.898708528377105,2.48256134986877
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",3.55855978807412,0.896312318698148,0.837526798248291
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",3.5076700489475,0.899256717367454,1.66780114173889
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",3.51720049779147,0.898708528377105,2.50049448013306
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",3.52859247673779,0.898051313053526,0.822557687759399
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",3.49129728776631,0.900195001825824,1.64060711860657
Random Forest,Baseline,0,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",3.51237188265112,0.898986454985588,2.4839653968811
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",3.03212450148892,0.944449681940987,1.04559588432312
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",3.0758238190833,0.942836948842366,2.0610659122467
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",3.11493105624846,0.941374120946203,3.10559844970703
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",3.16949416748472,0.939302276337721,0.957183599472046
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",3.19606028790017,0.938280497591366,1.89941692352295
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",3.2314689277582,0.936905361139982,2.84841585159302
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",3.19479163895266,0.938329485929748,0.893508911132813
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",3.24847851475708,0.936239386422116,1.7786853313446
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",3.29730121211608,0.934308415888118,2.66471433639526
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",3.57076489298931,0.922960225533496,0.930427551269531
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",3.54079800817068,0.924247879424543,1.85617232322693
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",3.54683970718166,0.923989145672637,2.7823281288147
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",3.56998368452717,0.922993931219547,0.917638063430786
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",3.5378211909908,0.924375198419996,1.82666349411011
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",3.52948771219792,0.924731053277984,2.73017454147339
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",3.50213623187639,0.925893114376479,0.868210792541504
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",3.51653602845088,0.925282448278083,1.74274396896362
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",3.51822766862978,0.925210544783885,2.58058500289917
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",3.53719349129958,0.9244020315757,0.85129451751709
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",3.57374357823238,0.922831640785037,1.67841625213623
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",3.61095412179404,0.921216289416066,2.51006507873535
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",3.53719349129958,0.9244020315757,0.841657400131226
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",3.57374357823238,0.922831640785037,1.68282794952393
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",3.61095412179404,0.921216289416066,2.51417565345764
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",3.51647294498081,0.925285128984392,0.827361822128296
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",3.5565291866136,0.923573275948244,1.64566111564636
Random Forest,Baseline,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",3.58521719287696,0.92233534254814,2.46272015571594
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",3.05915473850444,0.943454847405648,0.86414098739624
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",3.07006956714784,0.943050630077293,1.72204184532166
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",3.12281865573587,0.941076841224885,2.62318181991577
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",3.14392193175569,0.940277772584578,0.880312919616699
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",3.18176286114495,0.938831461109484,1.7025465965271
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",3.22207910603903,0.937271502157134,2.55831122398376
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",3.15268951318163,0.939944208569603,0.81800651550293
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",3.21883647952625,0.937397695669095,1.68768048286438
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",3.27572763424136,0.935165217362639,2.48054313659668
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",3.55904226996597,0.923465229830212,0.837569713592529
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",3.54135166482159,0.924224187621562,1.67682147026062
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",3.53598729775166,0.924453581051103,2.53311395645142
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",3.54572742187795,0.924036812049715,0.872065782546997
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",3.52377003153908,0.924974723321187,1.6512017250061
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",3.5221820689709,0.925042327328123,2.46861100196838
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",3.50327422488275,0.925844945593949,0.806396961212158
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",3.51984961843181,0.925141571019217,1.61821961402893
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",3.52106650595259,0.925089801742371,2.4016215801239
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",3.5434084803055,0.924136140943479,0.806241989135742
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",3.57193263616756,0.922909828834761,1.59276151657105
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",3.60435408713826,0.921504025012882,2.37606954574585
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",3.5434084803055,0.924136140943479,0.795936346054077
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",3.57193263616756,0.922909828834761,1.58670592308044
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",3.60435408713826,0.921504025012882,2.36969470977783
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",3.52176103608103,0.925060246764793,0.793624639511108
Random Forest,Baseline,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",3.5573894178984,0.92353630023033,1.57606744766235
