model_type,version,fold,parameters,rmse,r2,training_time
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.29994253075809,0.901873230934143,6.2087299823761
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",4.53567898782699,0.890819013118744,6.17585396766663
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.26926990208234,0.903268098831177,6.1815493106842
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",4.44647255294155,0.895071506500244,6.15283560752869
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.30573039913318,0.901608884334564,6.26232743263245
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",4.42559377705874,0.896054565906525,6.27763962745667
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",4.2777437205975,0.902883768081665,6.25488567352295
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",4.48186292300647,0.893394529819489,6.29712414741516
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.31814294459901,0.901040732860565,9.67544317245483
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",4.3346827435586,0.900281190872192,9.66373085975647
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.13087645903678,0.909437835216522,9.67061018943787
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",4.33213053418407,0.9003986120224,9.65393233299255
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.08003675294666,0.911653280258179,9.68147706985474
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",4.25092799209129,0.904097557067871,9.64806628227234
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",4.01664940499254,0.91437703371048,9.66846513748169
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",4.28735028330812,0.902447104454041,9.69619417190552
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.27712078471385,0.902912020683289,9.78289318084717
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",4.29143187735555,0.902261257171631,9.80131840705872
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.15018588649425,0.908589243888855,9.72833299636841
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",4.18409955326774,0.907089173793793,9.79857444763184
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.1437541150379,0.908872306346893,9.83578586578369
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",4.21551366931906,0.905688762664795,9.84984469413757
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",4.04466039677248,0.913178682327271,9.93388319015503
Neural Network,Enhanced,0,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",4.20186485487896,0.906298518180847,9.88669085502625
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.29395719469729,0.858021080493927,9.11109185218811
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",2.9219735684828,0.934255242347717,9.14113807678223
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.32706237307917,0.855823397636414,9.1013023853302
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",2.59225705854228,0.94825541973114,9.11915636062622
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",3.72061648931288,0.8934046626091,9.12510538101196
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",2.96418266314234,0.932342112064362,9.16334366798401
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",3.28399456227232,0.916955053806305,17.0988323688507
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",4.08923043768748,0.871236801147461,9.41344428062439
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.57391893298488,0.838903784751892,9.50826835632324
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",2.70941955107389,0.943472325801849,9.41973328590393
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.46124747513785,0.846742749214172,9.35980296134949
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",3.82893493803494,0.887107670307159,9.35685181617737
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.74795126651991,0.826411485671997,9.45637512207031
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",6.10955232718993,0.712573170661926,9.48861718177795
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",5.86089986668553,0.735493063926697,9.46907567977905
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",4.98543276669296,0.80861222743988,9.46297025680542
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.46138193351722,0.846733450889587,15.9888861179352
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",5.85036938145055,0.736442685127258,16.04181599617
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",2.23252183585258,0.961620450019836,15.9560675621033
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",5.92339182730183,0.729822337627411,15.9291846752167
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.5296684925303,0.842005729675293,15.9949104785919
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",5.04623286174654,0.803915619850159,15.9899117946625
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",2.620086339882,0.947138488292694,15.9435153007507
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",3.92521543458264,0.881358802318573,15.9865050315857
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.01524594666467,0.875854015350342,16.0407130718231
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",6.46078664472087,0.678575277328491,16.0111877918243
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",2.43214640432059,0.954450070858002,15.9480657577515
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",5.54102629592293,0.763577461242676,16.0101096630096
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",5.86804014225227,0.734848141670227,16.1184945106506
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",4.74197653689265,0.826848089694977,16.1063456535339
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",5.23530083055186,0.788946866989136,16.0878067016602
Neural Network,Enhanced,1,"{'batch_size': 32, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",5.01120855956096,0.806628048419952,16.0972909927368
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.38648134236252,0.851836562156677,6.12364602088928
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",2.56230646658649,0.949444234371185,6.09048652648926
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",4.14164220443246,0.867914974689484,6.07672071456909
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",2.31854447844659,0.958605825901032,6.09961366653442
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",5.09117463893172,0.800407409667969,6.0794403553009
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",2.52999960073837,0.950711071491242,6.11999297142029
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",4.39397479115801,0.851329922676086,6.06193375587463
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",3.26776914157942,0.917773604393005,6.11257815361023
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",4.23678621565141,0.86177659034729,6.19395208358765
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",2.33609283849359,0.957976818084717,6.41330051422119
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",5.19327086293979,0.792322039604187,6.19467258453369
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",3.33720884731912,0.914241909980774,6.1998074054718
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",4.28093968958388,0.858880639076233,6.25131273269653
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",2.82170320074498,0.938690006732941,6.26504302024841
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",3.96764640783149,0.878779947757721,6.27267026901245
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 50, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",3.37606554518254,0.912233233451843,6.22913599014282
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",3.16207242947649,0.92300683259964,9.69314789772034
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",3.19967286702776,0.921164870262146,9.69294953346252
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",2.29125184437313,0.959574639797211,9.65592384338379
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",4.90351684638368,0.814849972724915,9.69193434715271
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",3.05388566442282,0.928185164928436,9.70378088951111
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",4.31264838364231,0.85678231716156,9.69689989089966
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",2.07805868630979,0.966747522354126,9.67303490638733
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 128, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",5.89488070534709,0.732416987419128,9.68291330337524
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",2.3291568389667,0.958226025104523,9.78266954421997
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",4.91882656091147,0.813691973686218,9.77696943283081
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",2.55209200072601,0.949846506118774,9.80091834068298
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",4.8369212590485,0.819844961166382,9.75357055664063
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.001}",3.16912933426591,0.922662794589996,9.85259509086609
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 32, 'learning_rate': 0.0001}",5.79711255514767,0.741219282150269,9.85525989532471
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.001}",5.91351485141867,0.730722606182098,9.8611752986908
Neural Network,Enhanced,1,"{'batch_size': 64, 'epochs': 100, 'layer1_units': 256, 'layer2_units': 128, 'layer3_units': 64, 'learning_rate': 0.0001}",6.06537174755473,0.716715157032013,9.89217853546143
Neural Network,Enhanced,2,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.001}",1.97104619861266,0.974776983261108,9.12990760803223
Neural Network,Enhanced,2,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 32, 'learning_rate': 0.0001}",2.38335795178626,0.963120758533478,9.1415581703186
Neural Network,Enhanced,2,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.001}",1.94532549137542,0.975430965423584,9.09488368034363
Neural Network,Enhanced,2,"{'batch_size': 32, 'epochs': 50, 'layer1_units': 128, 'layer2_units': 64, 'layer3_units': 64, 'learning_rate': 0.0001}",2.36733303315141,0.9636150598526,9.06441617012024
